			 4176	--
			 4177	--
			 5475	--
			 5476	--
			 5477	--
			 5478	--
			 5479	--
			 5480	--
			 5481	--
			 5482	--
			 5483	--
			 5484	--
			 5485	--
			 5486	--
			 5487	--
			 5488	--
			 5489	--
			 5490	--
			 5491	--
			 5492	--
			 5493	--
			 5512	--
			 5513	--
			 5514	--
			 5515	--
			 5516	--
			 5517	--
			 5518	--
			 5519	--
			 5520	--
			 5521	--
			 9039	--
			 9040	--
			 9041	--
			 9042	--
			 9043	--
			 9044	--
			 9045	--
			 9046	--
			 9047	--
			 9048	--
			 9049	--
			 9050	--
			 9051	--
			 9052	--
			 9053	--
			 9054	--
			 9055	--
			 9056	--
			 9057	--
			 9085	--
			 9086	--
			 9087	--
			 9088	--
			 9089	--
			 9090	--
			 9091	--
			 9092	--
			 9093	--
			 9094	--
			 9095	--
			 9096	--
			 9097	--
			 9098	--
			 9099	--
			 9100	--
			 9101	--
			 9102	--
			 9103	--
			10401	--
			10402	--
			10403	--
			10404	--
			10405	--
			10406	--
			10407	--
			10408	--
			10409	--
			10410	--
			10411	--
			10412	--
			10413	--
			10414	--
			10415	--
			10416	--
			10417	--
			10418	--
			10419	--
			10447	--
			10448	--
			10449	--
			10450	--
			10451	--
			10452	--
			10453	--
			10454	--
			10455	--
			10456	--
			10457	--
			10458	--
			10459	--
			10460	--
			10461	--
			10462	--
			10463	--
			10464	--
			10465	--
			11763	--
			11764	--
			11765	--
			11766	--
			11767	--
			11768	--
			11769	--
			11770	--
			11771	--
			11772	--
			11773	--
			11774	--
			11775	--
			11776	--
			11777	--
			11778	--
			11779	--
			11780	--
			11781	--
			11809	--
			11810	--
			11811	--
			11812	--
			11813	--
			11814	--
			11815	--
			11816	--
			11817	--
			11818	--
			11819	--
			11820	--
			11821	--
			11822	--
			11823	--
			11824	--
			11825	--
			11826	--
			11827	--
			13125	--
			13126	--
			13127	--
			13128	--
			13129	--
			13130	--
			13131	--
			13132	--
			13133	--
			13134	--
			13135	--
			13136	--
			13137	--
			13138	--
			13139	--
			13140	--
			13141	--
			13142	--
			13143	--
			13171	--
			13172	--
			13173	--
			13174	--
			13175	--
			13176	--
			13177	--
			13178	--
			13179	--
			13180	--
			13181	--
			13182	--
			13183	--
			13184	--
			13185	--
			13186	--
			13187	--
			13188	--
			13189	--
			14487	--
			14488	--
			14489	--
			14490	--
			14491	--
			14492	--
			14493	--
			14494	--
			14495	--
			14496	--
			14497	--
			14498	--
			14499	--
			14500	--
			14501	--
			14502	--
			14503	--
			14504	--
			14505	--
			14533	--
			14534	--
			14535	--
			14536	--
			14537	--
			14538	--
			14539	--
			14540	--
			14541	--
			14542	--
			14543	--
			14544	--
			14545	--
			14546	--
			14547	--
			14548	--
			14549	--
			14550	--
			14551	--
			15849	--
			15850	--
			15851	--
			15852	--
			15853	--
			15854	--
			15855	--
			15856	--
			15857	--
			15858	--
			15859	--
			15860	--
			15861	--
			15862	--
			15863	--
			15864	--
			15865	--
			15866	--
			15867	--
			15895	--
			15896	--
			15897	--
			15898	--
			15899	--
			15900	--
			15901	--
			15902	--
			15903	--
			15904	--
			15905	--
			15906	--
			15907	--
			15908	--
			15909	--
			15910	--
			15911	--
			15912	--
			15913	--
			17211	--
			17212	--
			17213	--
			17214	--
			17215	--
			17216	--
			17217	--
			17218	--
			17219	--
			17220	--
			17221	--
			17222	--
			17223	--
			17224	--
			17225	--
			17226	--
			17227	--
			17228	--
			17229	--
			17248	--
			17249	--
			17250	--
			17251	--
			17252	--
			17253	--
			17254	--
			17255	--
			17256	--
			17257	--
			18249	--
			18250	--
			18251	--
			18252	--
			18253	--
			18254	--
			18255	--
			18256	--
			18257	--
			18258	--
			18259	--
			18260	--
			18261	--
			18262	--
			18263	--
			18264	--
			18265	--
			18266	--
			18267	--
			18295	--
			18296	--
			18297	--
			18298	--
			18299	--
			18300	--
			18301	--
			18302	--
			18303	--
			18304	--
			18305	--
			18306	--
			18307	--
			18308	--
			18309	--
			18310	--
			18311	--
			18312	--
			18313	--
			19602	--
			19603	--
			19604	--
			19605	--
			19606	--
			19607	--
			19608	--
			19609	--
			19610	--
			19611	--
   28	 6753		   54	-4.238e-09
   29	 6754		   55	-4.138e-09
   30	 6755		   56	-3.998e-09
   31	 6689		   57	-4.356e-09
   32	 6690		   58	-4.348e-09
   33	 6691		   59	-4.508e-09
   34	 6625		   60	-4.058e-09
   35	 6626		   61	-4.018e-09
   36	 6627		   62	-3.958e-09
   37	 6506		   63	-4.138e-09
   38	 6507		   64	-4.435e-09
   39	 6508		   65	-4.318e-09
   40	 6509		   66	-4.365e-09
   41	 6513		   67	-4.305e-09
   42	 6510		   68	-4.468e-09
   43	 6511		   69	-4.595e-09
   44	 7652		   70	-4.806e-09
   45	 7457		   71	-4.818e-09
   46	   92		20340	-5.132e-09
   47	   93		20343	-5.172e-09
   48	   94		20346	-5.332e-09
   49	   95		20349	-5.242e-09
   50	   96		20352	-5.482e-09
   51	   97		20355	-4.982e-09
   52	   98		20358	-5.062e-09
   53	   99		20361	-5.482e-09
   54	  100		20364	-4.932e-09
   55	  101		20367	-4.922e-09
   56	  102		20370	-5.082e-09
   57	  103		20373	-5.842e-09
   58	  104		20376	-5.682e-09
   59	  105		20379	-5.632e-09
   60	  106		20382	-5.152e-09
   61	  107		20385	-4.732e-09
   62	  108		20388	-5.632e-09
   63	  109		20391	-4.982e-09
   64	  110		20394	-5.532e-09
   65	  111		20397	-5.552e-09
   66	  112		20400	-5.242e-09
   67	  113		20403	-5.582e-09
   68	  114		20406	-5.082e-09
   69	  115		20409	-5.372e-09
   70	  116		20412	-5.232e-09
   71	  117		20415	-4.992e-09
   72	  118		20418	-6.532e-09
   73	  119		20421	-5.332e-09
   74	  120		20424	-4.882e-09
   75	  121		20427	-5.642e-09
   76	  122		20430	-6.722e-09
   77	  123		20433	-5.172e-09
   78	  124		20436	-5.482e-09
   79	  125		20439	-5.192e-09
   80	  126		20442	-6.592e-09
   81	  127		20271	-5.342e-09
   82	23218		  128	--
			  129	--
			 1490	--
			 1491	--
			 2852	--
			 2853	--
			 4214	--
			 4215	--
			 5549	--
			 5550	--
			 6514	--
			 8939	--
			 9140	--
			 9141	--
			10502	--
			10503	--
			11864	--
			11865	--
			13226	--
			13227	--
			14588	--
			14589	--
			15950	--
			15951	--
			17285	--
			17286	--
			18350	--
			18351	--
			19621	--
			19967	--
			20547	--
			20646	--
			20737	--
			20840	--
			20945	--
			21058	--
			21202	--
			21326	--
			21438	--
			21576	--
			21691	--
			21826	--
			21942	--
			22068	--
			22157	--
   83	 7649		 1370	-4.248e-09
   84	 7650		 1371	-4.348e-09
   85	 7524		 1372	-4.248e-09
   86	 7651		 1373	-4.268e-09
   87	 8484		 1374	-5.948e-09
   88	 7585		 1375	-5.258e-09
   89	 7586		 1376	-5.228e-09
   90	 7587		 1377	-5.308e-09
   91	 7521		 1378	-4.448e-09
   92	 7522		 1379	-4.208e-09
   93	 7460		 1380	-4.418e-09
   94	 6948		 1381	-5.268e-09
   95	 7523		 1382	-4.138e-09
   96	 7458		 1383	-4.318e-09
   97	 6884		 1384	-5.238e-09
   98	 7459		 1385	-4.348e-09
   99	 7393		 1386	-4.558e-09
  100	 7394		 1387	-4.708e-09
  101	 7395		 1416	-4.608e-09
  102	 8611		 1417	-3.998e-09
  103	 7329		 1418	-4.148e-09
  104	 7330		 1419	-3.958e-09
  105	 7331		 1420	-4.106e-09
  106	 7908		 1421	-6.278e-09
  107	 7265		 1422	-4.696e-09
  108	 7266		 1423	-4.766e-09
  109	 7267		 1424	-4.668e-09
  110	 7201		 1425	-4.748e-09
  111	 7202		 1426	-4.748e-09
  112	 7203		 1427	-4.748e-09
  113	 8610		 1428	-4.608e-09
  114	 7137		 1429	-4.128e-09
  115	 7138		 1430	-4.068e-09
  116	 7139		 1431	-4.278e-09
  117	 8609		 1432	-4.538e-09
  118	 8226		 1433	-5.738e-09
  119	 1454		20232	-5.992e-09
  120	 1455		20235	-5.472e-09
  121	 1456		20238	-5.642e-09
  122	 1457		20241	-6.042e-09
  123	 1458		20244	-6.082e-09
  124	 1459		20247	-5.932e-09
  125	 1460		20250	-5.992e-09
  126	 1461		20253	-5.502e-09
  127	 1462		20256	-5.702e-09
  128	 1463		20259	-6.132e-09
  129	 1464		20262	-5.682e-09
  130	 1465		20265	-5.442e-09
  131	 1466		20268	-5.322e-09
  132	 1467		20274	-5.932e-09
  133	 1468		20277	-5.882e-09
  134	 1469		20280	-6.282e-09
  135	 1470		20283	-5.952e-09
  136	 1471		20286	-5.832e-09
  137	 1472		20289	-6.032e-09
  138	 1473		20292	-6.232e-09
  139	 1474		20295	-5.322e-09
  140	 1475		20298	-5.882e-09
  141	 1476		20301	-6.242e-09
  142	 1477		20304	-6.392e-09
  143	 1478		20307	-5.702e-09
  144	 1479		20310	-6.142e-09
  145	 1480		20313	-6.352e-09
  146	 1481		20316	-5.482e-09
  147	 1482		20319	-5.572e-09
  148	 1483		20322	-6.392e-09
  149	 1484		20325	-5.922e-09
  150	 1485		20328	-5.972e-09
  151	 1486		20331	-5.992e-09
  152	 1487		20334	-5.792e-09
  153	 1488		20337	-6.132e-09
  154	 1489		20118	-5.832e-09
  155	 8227		 2732	-5.258e-09
  156	 8161		 2733	-5.248e-09
  157	 8162		 2734	-5.428e-09
  158	 8164		 2735	-5.448e-09
  159	 8100		 2736	-5.308e-09
  160	 8163		 2737	-5.548e-09
  161	 8097		 2738	-5.328e-09
  162	 8098		 2739	-5.158e-09
  163	 8099		 2740	-5.588e-09
  164	 8033		 2741	-5.298e-09
  165	 8034		 2742	-5.248e-09
  166	 8036		 2743	-5.666e-09
  167	 7268		 2744	-6.368e-09
  168	 8035		 2745	-5.248e-09
  169	 7844		 2746	-5.178e-09
  170	 7972		 2747	-5.538e-09
  171	 7969		 2748	-5.328e-09
  172	 7970		 2749	-5.358e-09
  173	 7971		 2778	-5.418e-09
  174	 7905		 2779	-5.188e-09
  175	 7906		 2780	-5.128e-09
  176	 7907		 2781	-5.048e-09
  177	 8547		 2782	-5.266e-09
  178	 7841		 2783	-5.048e-09
  179	 7842		 2784	-5.128e-09
  180	 7843		 2785	-5.286e-09
  181	 7777		 2786	-5.076e-09
  182	 7778		 2787	-4.856e-09
  183	 7779		 2788	-5.298e-09
  184	 8546		 2789	-5.346e-09
  185	 7713		 2790	-4.778e-09
  186	 7714		 2791	-4.848e-09
  187	 7715		 2792	-4.928e-09
  188	 8545		 2793	-4.998e-09
  189	 7588		 2794	-5.608e-09
  190	 7716		 2795	-5.198e-09
  191	 2816		20124	-5.532e-09
  192	 2817		20127	-5.842e-09
  193	 2818		20130	-4.932e-09
  194	 2819		20133	-6.592e-09
  195	 2820		20136	-5.882e-09
  196	 2821		20139	-6.482e-09
  197	 2822		20142	-5.902e-09
  198	 2823		20145	-5.842e-09
  199	 2824		20148	-5.732e-09
  200	 2825		20151	-5.122e-09
  201	 2826		20154	-5.242e-09
  202	 2827		20157	-5.842e-09
  203	 2828		20160	-6.122e-09
  204	 2829		20163	-5.032e-09
  205	 2830		20166	-5.632e-09
  206	 2831		20169	-5.682e-09
  207	 2832		20172	-5.432e-09
  208	 2833		20175	-5.882e-09
  209	 2834		20178	-5.642e-09
  210	 2835		20181	-6.742e-09
  211	 2836		20184	-6.072e-09
  212	 2837		20187	-6.182e-09
  213	 2838		20190	-5.082e-09
  214	 2839		20193	-5.632e-09
  215	 2840		20196	-5.682e-09
  216	 2841		20199	-6.042e-09
  217	 2842		20202	-5.792e-09
  218	 2843		20205	-6.392e-09
  219	 2844		20208	-5.232e-09
  220	 2845		20211	-5.442e-09
  221	 2846		20214	-6.482e-09
  222	 2847		20217	-5.842e-09
  223	 2848		20220	-6.192e-09
  224	 2849		20223	-6.442e-09
  225	 2850		20226	-5.342e-09
  226	 2851		20478	-5.542e-09
  227	 8867		 4094	-5.748e-09
  228	 8740		 4095	-5.718e-09
  229	 8676		 4096	-5.018e-09
  230	 8801		 4097	-4.968e-09
  231	 7396		 4098	-6.358e-09
  232	 6820		 4099	-5.608e-09
  233	 8802		 4100	-4.598e-09
  234	 8804		 4101	-4.908e-09
  235	 7204		 4102	-6.208e-09
  236	 8803		 4103	-5.318e-09
  237	 8420		 4104	-5.098e-09
  238	 8737		 4105	-5.258e-09
  239	 8738		 4106	-5.038e-09
  240	 8739		 4107	-5.038e-09
  241	 8673		 4108	-5.048e-09
  242	 8674		 4109	-4.998e-09
  243	 6756		 4110	-5.366e-09
  244	 8228		 4111	-5.348e-09
  245	 8483		 4140	-5.076e-09
  246	 8482		 4141	-5.068e-09
  247	 8356		 4142	-4.878e-09
  248	 8417		 4143	-5.016e-09
  249	 8418		 4144	-4.488e-09
  250	 8419		 4145	-4.916e-09
  251	 8292		 4146	-4.578e-09
  252	 6692		 4147	-5.108e-09
  253	 8481		 4148	-5.108e-09
  254	 8353		 4149	-4.658e-09
  255	 6628		 4150	-5.006e-09
  256	 8354		 4151	-4.998e-09
  257	 8355		 4152	-4.706e-09
  258	 8289		 4153	-4.878e-09
  259	 8290		 4154	-5.038e-09
  260	 8291		 4155	-4.838e-09
  261	 8225		 4156	-4.848e-09
  262	 8937		 4157	-5.608e-09
  263	 4178		20493	-5.242e-09
  264	 4179		20490	-5.922e-09
  265	 4180		20487	-4.992e-09
  266	 4181		20484	-4.992e-09
  267	 4182		20481	-5.872e-09
  268	 4183		20475	-5.982e-09
  269	 4184		20472	-5.992e-09
  270	 4185		20469	-4.882e-09
  271	 4186		20466	-6.282e-09
  272	 4187		20463	-5.192e-09
  273	 4188		20460	-6.442e-09
  274	 4189		20457	-5.642e-09
  275	 4190		20454	-5.322e-09
  276	 4191		20451	-5.832e-09
  277	 4192		20448	-5.102e-09
  278	 4193		20445	-5.682e-09
  279	 4194		20229	-6.342e-09
  280	 4195		20121	-6.992e-09
  281	 4196		20067	-5.242e-09
  282	 4197		20070	-6.192e-09
  283	 4198		20073	-5.322e-09
  284	 4199		20076	-5.442e-09
  285	 4200		20079	-6.192e-09
  286	 4201		20082	-4.972e-09
  287	 4202		20085	-6.242e-09
  288	 4203		20088	-5.242e-09
  289	 4204		20091	-5.042e-09
  290	 4205		20094	-5.192e-09
  291	 4206		20097	-4.922e-09
  292	 4207		20100	-5.982e-09
  293	 4208		20103	-6.682e-09
  294	 4209		20106	-5.792e-09
  295	 4210		20109	-5.192e-09
  296	 4211		20112	-5.642e-09
  297	 4212		20115	-5.792e-09
  298	 4213		20514	-5.502e-09
  299	21053		 5448	-1.448e-09
			14460	-1.958e-09
			14506	-1.958e-09
			15822	-1.698e-09
			15868	-1.698e-09
			17184	-1.608e-09
			18222	-1.408e-09
			18268	-1.408e-09
			19584	-2.098e-09
			20714	-1.903e-09
			20930	-1.555e-09
			21030	-1.537e-09
			21035	-1.297e-09
			21040	-2.393e-09
			21046	-1.855e-09
			21812	-2.065e-09
			22149	-1.407e-09
  300	21054		 5449	-1.431e-09
			14461	-1.771e-09
			14507	-1.771e-09
			15823	-1.681e-09
			15869	-1.681e-09
			17185	-1.521e-09
			18223	-1.321e-09
			18269	-1.321e-09
			19585	-2.081e-09
			20716	-1.528e-09
			20723	-1.758e-09
			20926	-1.926e-09
			21036	-1.04e-09
			21041	-2.136e-09
			21047	-2.138e-09
			21813	-1.908e-09
			22150	-1.35e-09
  301	21055		 5450	-1.408e-09
			14462	-1.918e-09
			14508	-1.918e-09
			15824	-1.808e-09
			15870	-1.808e-09
			17186	-1.698e-09
			18224	-1.668e-09
			18270	-1.668e-09
			19586	-2.158e-09
			20927	-1.783e-09
			21037	-1.317e-09
			21042	-2.413e-09
			21048	-1.815e-09
			21815	-2.463e-09
			22151	-1.427e-09
  302	22155		 5451	-1.671e-09
			14463	-1.611e-09
			14509	-1.611e-09
			15825	-1.921e-09
			15871	-1.921e-09
			17187	-1.761e-09
			18225	-1.411e-09
			18271	-1.411e-09
			19587	-1.921e-09
			20922	-1.936e-09
			22147	-9.4e-10
			22153	-2.126e-09
  303	21052		 5452	-1.471e-09
			14464	-1.971e-09
			14510	-1.971e-09
			15826	-2.011e-09
			15872	-2.011e-09
			17188	-1.371e-09
			18226	-1.531e-09
			18272	-1.531e-09
			19588	-2.081e-09
			20713	-2.046e-09
			20919	-2.296e-09
			20924	-1.876e-09
			20929	-1.768e-09
			21031	-1.35e-09
			21043	-2.336e-09
			21806	-1.5e-09
			21818	-1.5e-09
  304	21824		 5453	-1.511e-09
			14465	-2.071e-09
			14511	-2.071e-09
			15827	-1.711e-09
			15873	-1.711e-09
			17189	-1.321e-09
			18227	-1.371e-09
			18273	-1.371e-09
			19589	-2.231e-09
			20715	-1.388e-09
			20721	-1.618e-09
			20729	-1.5e-09
			20920	-2.376e-09
			20925	-2.326e-09
			20931	-2.128e-09
			21049	-2.168e-09
			21807	-1.04e-09
			21810	-1.988e-09
			21819	-1.04e-09
  305	21825		 5454	-1.808e-09
			14466	-2.048e-09
			14512	-2.048e-09
			15828	-1.758e-09
			15874	-1.758e-09
			17190	-1.498e-09
			18228	-1.498e-09
			18274	-1.498e-09
			19590	-2.358e-09
			20720	-1.775e-09
			20921	-2.163e-09
			20928	-2.443e-09
			21045	-2.493e-09
			21808	-1.317e-09
			21814	-2.383e-09
			21820	-1.317e-09
  306	21821		 5455	-1.471e-09
			14467	-2.161e-09
			14513	-2.161e-09
			15829	-1.721e-09
			15875	-1.721e-09
			17191	-1.321e-09
			18229	-1.541e-09
			18275	-1.541e-09
			19591	-2.121e-09
			20923	-2.226e-09
			21809	-9.4e-10
			22154	-2.386e-09
  307	22875		 5456	-6.323e-09
  308	22944		 5457	-4.173e-09
  309	23004		 5458	-3.413e-09
  310	23049		 5459	-4.053e-09
  311	23094		 5460	-5.923e-09
  312	23142		 5461	-3.683e-09
  313	23187		 5462	-5.373e-09
  314	22320		 5463	-4.723e-09
  315	22365		 5464	-5.373e-09
  316	22413		 5465	-3.413e-09
  317	22461		 5466	-4.773e-09
  318	22512		 5467	-4.103e-09
  319	22557		 5468	-3.813e-09
  320	22605		 5469	-6.323e-09
  321	22650		 5470	-3.413e-09
  322	22701		 5471	-4.163e-09
  323	22746		 5472	-4.613e-09
  324	22656		 5473	-4.803e-09
  325	23199		 5474	-3.671e-09
			14486	-3.931e-09
			14532	-3.931e-09
			15848	-3.781e-09
			15894	-3.781e-09
			17210	-3.531e-09
			18248	-4.181e-09
			18294	-4.181e-09
			19601	-3.511e-09
			19944	-3.905e-09
			20719	-4.003e-09
			20936	-3.825e-09
			21034	-3.875e-09
			21805	-3.645e-09
			21817	-3.825e-09
  326	 7332		 5502	-4.558e-09
  327	 8868		 5503	-4.836e-09
  328	 7012		 5504	-4.648e-09
  329	 8865		 5505	-4.958e-09
  330	 7076		 5506	-4.746e-09
  331	 8866		 5507	-4.958e-09
  332	 8548		 5508	-6.158e-09
  333	 7140		 5509	-5.718e-09
  334	 8938		 5510	-4.838e-09
  335	 5522		 6617	-4.018e-09
  336	 5523		 6620	-3.958e-09
  337	 5524		 6489	-4.138e-09
  338	 5525		 6487	-4.435e-09
  339	 5526		 6494	-4.058e-09
  340	 5527		 6492	-4.095e-09
  341	 5528		 6501	-4.135e-09
  342	 5529		 6499	-4.468e-09
  343	 5530		 6497	-4.155e-09
  344	 5531		 7646	-4.606e-09
  345	 5532		 8665	-4.998e-09
  346	 5533		 8662	-5.048e-09
  347	 5534		 8732	-5.038e-09
  348	 5535		 8729	-5.038e-09
  349	 5536		 8726	-5.258e-09
  350	 5537		 8414	-5.098e-09
  351	 5538		 8796	-5.318e-09
  352	 5539		 7006	-4.558e-09
  353	 5540		20064	-5.992e-09
  354	 5541		20517	-5.922e-09
  355	 5542		20511	-6.192e-09
  356	 5543		20508	-6.122e-09
  357	 5544		20505	-6.192e-09
  358	 5545		20502	-5.882e-09
  359	 5546		20499	-5.442e-09
  360	 5547		20496	-5.792e-09
  361	 5548		20520	-5.842e-09
  362	 6512		 6486	-2.203e-09
			 6491	-2.373e-09
			 6496	-2.476e-09
			 6503	-2.303e-09
			 6613	-1.836e-09
			 6616	-1.676e-09
			 6619	-2.026e-09
			 6624	-2.944e-09
			 6677	-2.264e-09
			 6680	-2.496e-09
			 6683	-2.136e-09
			 6688	-3.156e-09
			 6741	-1.896e-09
			 6744	-2.116e-09
			 6747	-2.026e-09
			 6752	-2.974e-09
			 6805	-2.006e-09
			 6808	-2.396e-09
			 6811	-1.836e-09
			 6816	-3.166e-09
			 6869	-2.716e-09
			 6872	-2.566e-09
			 6875	-2.666e-09
			 6880	-2.916e-09
			 6933	-2.916e-09
			 6936	-3.026e-09
			 6939	-3.026e-09
			 6944	-2.826e-09
			 6997	-2.076e-09
			 7000	-2.126e-09
			 7003	-2.196e-09
			 7008	-2.426e-09
			 7061	-2.266e-09
			 7064	-2.086e-09
			 7067	-2.446e-09
			 7072	-2.474e-09
			 7125	-2.856e-09
			 7128	-2.996e-09
			 7131	-2.996e-09
			 7136	-3.166e-09
			 7189	-2.766e-09
			 7192	-2.776e-09
			 7195	-2.956e-09
			 7200	-3.466e-09
			 7253	-2.774e-09
			 7256	-2.964e-09
			 7259	-2.556e-09
